transaction_id,transaction_date,customer_id,product_id,quantity,unit_price,total_amount,payment_method,status,is_anomaly,hour,day_of_week,month,month_name,quarter
TRX100894,2023-11-06,CUST10053,PROD1025,2,871.73,3287.15,Карта,Отменен,False,0,Пн,11,Ноябрь,4
TRX100895,2023-01-02,CUST10042,PROD1006,1,3083.34,2831.33,Наличные,Завершен,False,0,Пн,1,Январь,1
TRX100896,2023-01-01,CUST10112,PROD1002,2,2331.16,5031.53,Наличные,Завершен,False,0,Вс,1,Январь,1
TRX100897,2023-12-07,CUST10100,PROD1010,2,1085.82,3754.59,Наличные,Завершен,False,0,Чт,12,Декабрь,4
TRX100898,2023-07-17,CUST10020,PROD1015,3,424.44,1236.39,Онлайн,Завершен,False,0,Пн,7,Июль,3
TRX100899,2023-04-20,CUST10143,PROD1020,1,1703.96,1817.65,Наличные,Завершен,False,0,Чт,4,Апрель,2
TRX100900,2023-09-08,CUST10166,PROD1025,3,871.73,3727.07,Наличные,Завершен,False,0,Пт,9,Сентябрь,3
TRX100901,2023-04-02,CUST10186,PROD1027,1,1625.75,1582.08,Наличные,Завершен,False,0,Вс,4,Апрель,2
TRX100902,2023-04-20,CUST10095,PROD1017,3,254.98,822.51,Карта,Завершен,False,0,Чт,4,Апрель,2
TRX100903,2023-01-06,CUST10084,PROD1014,1,1566.78,2284.83,Карта,Завершен,False,0,Пт,1,Январь,1
TRX100904,2023-07-08,CUST10070,PROD1016,2,3067.88,9979.62,Онлайн,Завершен,False,0,Сб,7,Июль,3
TRX100905,2023-09-03,CUST10014,PROD1001,2,4609.89,10133.9,Онлайн,Завершен,False,0,Вс,9,Сентябрь,3
TRX100906,2023-01-16,CUST10044,PROD1029,3,4197.25,12518.24,Наличные,Завершен,False,0,Пн,1,Январь,1
TRX100907,2023-11-28,CUST10182,PROD1025,3,871.73,4334.41,Карта,Завершен,False,0,Вт,11,Ноябрь,4
TRX100908,2023-12-28,CUST10030,PROD1005,3,385.1,2233.81,Карта,Завершен,False,0,Чт,12,Декабрь,4
TRX100909,2023-08-16,CUST10049,PROD1022,3,4668.45,12779.39,Онлайн,Завершен,False,0,Ср,8,Август,3
TRX100910,2023-11-11,CUST10181,PROD1000,3,1005.72,4374.28,Карта,Завершен,False,0,Сб,11,Ноябрь,4
TRX100911,2023-10-28,CUST10170,PROD1011,3,130.04,587.09,Онлайн,Завершен,False,0,Сб,10,Октябрь,4
TRX100912,2023-02-01,CUST10021,PROD1006,1,3083.34,3283.79,Карта,Завершен,False,0,Ср,2,Февраль,1
TRX100913,2023-08-16,CUST10162,PROD1008,1,1523.39,1556.46,Онлайн,Завершен,False,0,Ср,8,Август,3
TRX100914,2023-01-02,CUST10178,PROD1008,2,1523.39,3083.68,Карта,Завершен,False,0,Пн,1,Январь,1
TRX100915,2023-10-17,CUST10047,PROD1002,2,2331.16,4304.5,Наличные,Завершен,False,0,Вт,10,Октябрь,4
TRX100916,2023-10-30,CUST10095,PROD1000,3,1005.72,3178.11,Наличные,Завершен,False,0,Пн,10,Октябрь,4
TRX100917,2023-02-11,CUST10048,PROD1007,3,2856.91,12361.86,Онлайн,Отменен,False,0,Сб,2,Февраль,1
TRX100918,2023-03-09,CUST10144,PROD1001,2,4609.89,8997.23,Наличные,Завершен,False,0,Чт,3,Март,1
TRX100919,2023-07-31,CUST10075,PROD1026,1,1660.58,1557.04,Наличные,Завершен,False,0,Пн,7,Июль,3
TRX100920,2023-12-24,CUST10197,PROD1008,2,1523.39,5037.14,Онлайн,Завершен,False,0,Вс,12,Декабрь,4
TRX100921,2023-09-25,CUST10149,PROD1026,2,1660.58,3408.19,Наличные,Завершен,False,0,Пн,9,Сентябрь,3
TRX100922,2023-03-21,CUST10174,PROD1018,3,2672.99,7554.93,Наличные,Завершен,False,0,Вт,3,Март,1
TRX100923,2023-04-17,CUST10068,PROD1022,2,4668.45,10211.75,Карта,Завершен,False,0,Пн,4,Апрель,2
TRX100924,2023-09-20,CUST10132,PROD1008,1,1523.39,1437.55,Онлайн,Отменен,False,0,Ср,9,Сентябрь,3
TRX100925,2023-11-20,CUST10096,PROD1015,1,424.44,708.96,Онлайн,Завершен,False,0,Пн,11,Ноябрь,4
TRX100926,2023-10-29,CUST10002,PROD1010,1,1085.82,1129.53,Карта,Завершен,False,0,Вс,10,Октябрь,4
TRX100927,2023-08-04,CUST10091,PROD1010,2,1085.82,3151.05,Наличные,Завершен,False,0,Пт,8,Август,3
TRX100928,2023-03-25,CUST10147,PROD1017,2,254.98,6211.875346348248,Онлайн,Завершен,True,0,Сб,3,Март,1
TRX100929,2023-08-11,CUST10153,PROD1012,3,1050.68,4703.07,Наличные,Завершен,False,0,Пт,8,Август,3
TRX100930,2023-09-05,CUST10195,PROD1012,3,1050.68,3026.07,Онлайн,Завершен,False,0,Вт,9,Сентябрь,3
TRX100931,2023-02-25,CUST10007,PROD1013,2,861.39,2725.82,Карта,Завершен,False,0,Сб,2,Февраль,1
TRX100932,2023-09-20,CUST10134,PROD1029,1,4197.25,4029.85,Карта,Завершен,False,0,Ср,9,Сентябрь,3
TRX100933,2023-10-18,CUST10023,PROD1004,1,697.91,720.72,Наличные,Завершен,False,0,Ср,10,Октябрь,4
TRX100934,2023-03-14,CUST10051,PROD1014,2,1566.78,3068.38,Карта,Завершен,False,0,Вт,3,Март,1
TRX100935,2023-06-04,CUST10185,PROD1002,2,2331.16,4368.21,Карта,Завершен,False,0,Вс,6,Июнь,2
TRX100936,2023-03-20,CUST10088,PROD1017,3,254.98,817.82,Карта,Завершен,False,0,Пн,3,Март,1
TRX100937,2023-08-30,CUST10096,PROD1021,3,1105.42,3245.99,Наличные,Завершен,False,0,Ср,8,Август,3
TRX100938,2023-12-28,CUST10034,PROD1024,1,1082.72,2111.41,Наличные,Завершен,False,0,Чт,12,Декабрь,4
TRX100939,2023-06-17,CUST10136,PROD1026,2,1660.58,5155.85,Карта,Завершен,False,0,Сб,6,Июнь,2
TRX100940,2023-06-27,CUST10155,PROD1021,2,1105.42,2317.15,Карта,Завершен,False,0,Вт,6,Июнь,2
TRX100941,2023-05-01,CUST10192,PROD1011,2,130.04,251.75,Наличные,Завершен,False,0,Пн,5,Май,2
TRX100942,2023-02-09,CUST10111,PROD1007,3,2856.91,7950.35,Карта,Завершен,False,0,Чт,2,Февраль,1
TRX100943,2023-06-23,CUST10172,PROD1020,2,1703.96,4784.59,Наличные,Завершен,False,0,Пт,6,Июнь,2
TRX100944,2023-01-18,CUST10027,PROD1013,2,861.39,1612.36,Наличные,Завершен,False,0,Ср,1,Январь,1
TRX100945,2023-02-12,CUST10003,PROD1021,2,1105.42,2313.72,Карта,Завершен,False,0,Вс,2,Февраль,1
TRX100946,2023-06-13,CUST10167,PROD1018,1,2672.99,2676.72,Онлайн,Завершен,False,0,Вт,6,Июнь,2
TRX100947,2023-07-25,CUST10029,PROD1024,2,1082.72,1972.5,Онлайн,Завершен,False,0,Вт,7,Июль,3
TRX100948,2023-08-19,CUST10093,PROD1011,3,130.04,618.07,Карта,Завершен,False,0,Сб,8,Август,3
TRX100949,2023-04-02,CUST10001,PROD1017,2,254.98,536.44,Наличные,Завершен,False,0,Вс,4,Апрель,2
TRX100950,2023-12-29,CUST10116,PROD1008,3,1523.39,6440.67,Наличные,Завершен,False,0,Пт,12,Декабрь,4
TRX100951,2023-01-25,CUST10012,PROD1009,2,3115.01,5656.66,Онлайн,Завершен,False,0,Ср,1,Январь,1
TRX100952,2023-12-18,CUST10006,PROD1008,2,1523.39,5402.71,Онлайн,Завершен,False,0,Пн,12,Декабрь,4
TRX100953,2023-05-17,CUST10152,PROD1009,1,3115.01,15953.575810212387,Карта,Завершен,True,0,Ср,5,Май,2
TRX100954,2023-07-02,CUST10136,PROD1001,3,4609.89,13916.16,Карта,Завершен,False,0,Вс,7,Июль,3
TRX100955,2023-03-06,CUST10117,PROD1004,3,697.91,2149.39,Онлайн,Завершен,False,0,Пн,3,Март,1
TRX100956,2023-11-13,CUST10134,PROD1029,1,4197.25,8046.99,Онлайн,Завершен,False,0,Пн,11,Ноябрь,4
TRX100957,2023-08-23,CUST10025,PROD1002,1,2331.16,16349.569764593556,Наличные,Завершен,True,0,Ср,8,Август,3
TRX100958,2023-09-20,CUST10102,PROD1002,3,2331.16,6766.57,Карта,Завершен,False,0,Ср,9,Сентябрь,3
TRX100959,2023-04-05,CUST10110,PROD1008,3,1523.39,4772.71,Карта,Завершен,False,0,Ср,4,Апрель,2
TRX100960,2023-04-09,CUST10062,PROD1008,3,1523.39,5022.54,Онлайн,Завершен,False,0,Вс,4,Апрель,2
TRX100961,2023-01-26,CUST10191,PROD1018,2,2672.99,5317.02,Онлайн,Завершен,False,0,Чт,1,Январь,1
TRX100962,2023-04-06,CUST10173,PROD1016,2,3067.88,6346.14,Наличные,Отменен,False,0,Чт,4,Апрель,2
TRX100963,2023-05-20,CUST10070,PROD1013,1,861.39,1216.4,Наличные,Завершен,False,0,Сб,5,Май,2
TRX100964,2023-08-25,CUST10004,PROD1025,3,871.73,4296.15,Онлайн,Завершен,False,0,Пт,8,Август,3
TRX100965,2023-06-16,CUST10117,PROD1002,1,2331.16,3574.64,Онлайн,Завершен,False,0,Пт,6,Июнь,2
TRX100966,2023-08-04,CUST10003,PROD1019,3,2579.37,11209.62,Наличные,Отменен,False,0,Пт,8,Август,3
TRX100967,2023-06-24,CUST10127,PROD1011,2,130.04,415.29,Карта,Завершен,False,0,Сб,6,Июнь,2
TRX100968,2023-09-30,CUST10146,PROD1005,3,385.1,1792.91,Карта,Завершен,False,0,Сб,9,Сентябрь,3
TRX100969,2023-11-20,CUST10135,PROD1017,2,254.98,1006.96,Наличные,Завершен,False,0,Пн,11,Ноябрь,4
TRX100970,2023-06-05,CUST10159,PROD1024,2,1082.72,2085.47,Онлайн,Завершен,False,0,Пн,6,Июнь,2
TRX100971,2023-03-27,CUST10192,PROD1011,3,130.04,395.18,Наличные,Завершен,False,0,Пн,3,Март,1
TRX100972,2023-10-12,CUST10096,PROD1015,3,424.44,1398.02,Онлайн,Завершен,False,0,Чт,10,Октябрь,4
TRX100973,2023-03-05,CUST10045,PROD1012,1,1050.68,991.49,Карта,Завершен,False,0,Вс,3,Март,1
TRX100974,2023-07-25,CUST10071,PROD1013,3,861.39,2507.69,Наличные,Отменен,False,0,Вт,7,Июль,3
TRX100975,2023-07-05,CUST10162,PROD1003,3,1956.8,6063.22,Наличные,Завершен,False,0,Ср,7,Июль,3
TRX100976,2023-09-15,CUST10118,PROD1017,3,254.98,1122.67,Наличные,Завершен,False,0,Пт,9,Сентябрь,3
TRX100977,2023-08-19,CUST10085,PROD1029,1,4197.25,6765.98,Наличные,Завершен,False,0,Сб,8,Август,3
TRX100978,2023-12-02,CUST10107,PROD1021,1,1105.42,1793.19,Наличные,Завершен,False,0,Сб,12,Декабрь,4
TRX100979,2023-04-07,CUST10020,PROD1000,3,1005.72,4633.34,Онлайн,Завершен,False,0,Пт,4,Апрель,2
TRX100980,2023-10-20,CUST10145,PROD1013,3,861.39,4221.62,Онлайн,Завершен,False,0,Пт,10,Октябрь,4
TRX100981,2023-08-30,CUST10099,PROD1002,3,2331.16,54975.12113466387,Онлайн,Завершен,True,0,Ср,8,Август,3
TRX100982,2023-09-19,CUST10061,PROD1027,1,1625.75,1760.1,Карта,Завершен,False,0,Вт,9,Сентябрь,3
TRX100983,2023-08-30,CUST10007,PROD1029,3,4197.25,11835.7,Карта,Завершен,False,0,Ср,8,Август,3
TRX100984,2023-10-23,CUST10045,PROD1014,2,1566.78,2973.78,Наличные,Отменен,False,0,Пн,10,Октябрь,4
TRX100985,2023-09-14,CUST10040,PROD1003,3,1956.8,6226.95,Карта,Завершен,False,0,Чт,9,Сентябрь,3
TRX100986,2023-08-25,CUST10120,PROD1002,3,2331.16,73168.75057095435,Наличные,Завершен,True,0,Пт,8,Август,3
TRX100987,2023-02-06,CUST10155,PROD1008,2,1523.39,3280.38,Онлайн,Завершен,False,0,Пн,2,Февраль,1
TRX100988,2023-10-01,CUST10101,PROD1000,3,1005.72,2980.06,Онлайн,Завершен,False,0,Вс,10,Октябрь,4
TRX100989,2023-01-21,CUST10109,PROD1012,2,1050.68,3288.6,Карта,Завершен,False,0,Сб,1,Январь,1
TRX100990,2023-02-23,CUST10028,PROD1027,1,1625.75,1548.53,Онлайн,Завершен,False,0,Чт,2,Февраль,1
TRX100991,2023-03-28,CUST10123,PROD1013,2,861.39,1776.72,Карта,Завершен,False,0,Вт,3,Март,1
TRX100992,2023-05-16,CUST10125,PROD1010,1,1085.82,1116.67,Карта,Завершен,False,0,Вт,5,Май,2
TRX100993,2023-05-14,CUST10066,PROD1009,2,3115.01,6465.76,Онлайн,Завершен,False,0,Вс,5,Май,2
TRX100994,2023-05-21,CUST10056,PROD1001,3,4609.89,14552.47,Наличные,Завершен,False,0,Вс,5,Май,2
TRX100995,2023-10-16,CUST10162,PROD1022,2,4668.45,8947.03,Наличные,Завершен,False,0,Пн,10,Октябрь,4
TRX100996,2023-09-01,CUST10032,PROD1014,3,1566.78,7294.85,Карта,Завершен,False,0,Пт,9,Сентябрь,3
TRX100997,2023-11-08,CUST10054,PROD1027,2,1625.75,5717.18,Онлайн,Завершен,False,0,Ср,11,Ноябрь,4
TRX100998,2023-06-05,CUST10132,PROD1018,1,2672.99,2412.14,Наличные,Завершен,False,0,Пн,6,Июнь,2
TRX100999,2023-09-02,CUST10128,PROD1028,3,347.23,1459.54,Наличные,Завершен,False,0,Сб,9,Сентябрь,3
TRX101000,2023-09-25,CUST10134,PROD1012,2,1050.68,2254.93,Наличные,Завершен,False,0,Пн,9,Сентябрь,3
TRX101001,2023-03-31,CUST10057,PROD1028,2,347.23,1016.66,Наличные,Завершен,False,0,Пт,3,Март,1
TRX101002,2023-04-16,CUST10166,PROD1004,1,697.91,666.97,Карта,Завершен,False,0,Вс,4,Апрель,2
TRX101003,2023-07-02,CUST10191,PROD1014,2,1566.78,3177.06,Онлайн,Завершен,False,0,Вс,7,Июль,3
TRX101004,2023-04-27,CUST10129,PROD1006,3,3083.34,66445.67809846922,Карта,Отменен,True,0,Чт,4,Апрель,2
TRX101005,2023-05-19,CUST10014,PROD1017,3,254.98,1226.95,Наличные,Завершен,False,0,Пт,5,Май,2
TRX101006,2023-10-18,CUST10166,PROD1007,3,2856.91,8133.1,Карта,Завершен,False,0,Ср,10,Октябрь,4
TRX101007,2023-04-27,CUST10023,PROD1022,3,4668.45,100840.45422936646,Онлайн,Завершен,True,0,Чт,4,Апрель,2
TRX101008,2023-04-08,CUST10077,PROD1026,3,1660.58,8096.52,Карта,Завершен,False,0,Сб,4,Апрель,2
TRX101009,2023-04-17,CUST10137,PROD1007,1,2856.91,2905.86,Карта,Завершен,False,0,Пн,4,Апрель,2
TRX101010,2023-06-13,CUST10050,PROD1002,3,2331.16,6568.87,Карта,Завершен,False,0,Вт,6,Июнь,2
TRX101011,2023-10-05,CUST10110,PROD1006,3,3083.34,9431.86,Карта,Завершен,False,0,Чт,10,Октябрь,4
TRX101012,2023-08-15,CUST10000,PROD1006,3,3083.34,9414.55,Наличные,Завершен,False,0,Вт,8,Август,3
TRX101013,2023-07-28,CUST10131,PROD1008,3,1523.39,6845.12,Наличные,Завершен,False,0,Пт,7,Июль,3
TRX101014,2023-11-27,CUST10143,PROD1008,2,1523.39,5887.03,Онлайн,Завершен,False,0,Пн,11,Ноябрь,4
TRX101015,2023-06-08,CUST10001,PROD1014,3,1566.78,4335.1,Наличные,Завершен,False,0,Чт,6,Июнь,2
TRX101016,2023-09-18,CUST10077,PROD1015,2,424.44,791.69,Карта,Завершен,False,0,Пн,9,Сентябрь,3
TRX101017,2023-08-15,CUST10027,PROD1020,2,1703.96,3535.35,Карта,Завершен,False,0,Вт,8,Август,3
TRX101018,2023-04-20,CUST10175,PROD1016,2,3067.88,5896.94,Наличные,Завершен,False,0,Чт,4,Апрель,2
TRX101019,2023-11-09,CUST10101,PROD1018,1,2672.99,4976.79,Карта,Завершен,False,0,Чт,11,Ноябрь,4
TRX101020,2023-03-22,CUST10167,PROD1021,3,1105.42,3088.85,Онлайн,Отменен,False,0,Ср,3,Март,1
TRX101021,2023-08-02,CUST10077,PROD1008,3,1523.39,4322.21,Наличные,Отменен,False,0,Ср,8,Август,3
TRX101022,2023-03-16,CUST10078,PROD1010,2,1085.82,2270.11,Наличные,Завершен,False,0,Чт,3,Март,1
TRX101023,2023-10-16,CUST10104,PROD1024,2,1082.72,2129.55,Наличные,Завершен,False,0,Пн,10,Октябрь,4
TRX101024,2023-11-27,CUST10183,PROD1014,1,1566.78,23559.788141772042,Наличные,Завершен,True,0,Пн,11,Ноябрь,4
TRX101025,2023-05-31,CUST10143,PROD1000,2,1005.72,1939.77,Онлайн,Завершен,False,0,Ср,5,Май,2
TRX101026,2023-04-13,CUST10062,PROD1019,1,2579.37,2580.89,Карта,Завершен,False,0,Чт,4,Апрель,2
TRX101027,2023-06-16,CUST10011,PROD1015,3,424.44,2078.63,Онлайн,Отменен,False,0,Пт,6,Июнь,2
TRX101028,2023-07-19,CUST10150,PROD1029,3,4197.25,13111.76,Наличные,Отменен,False,0,Ср,7,Июль,3
TRX101029,2023-01-31,CUST10072,PROD1001,1,4609.89,4738.62,Карта,Завершен,False,0,Вт,1,Январь,1
TRX101030,2023-08-30,CUST10105,PROD1028,1,347.23,364.58,Карта,Завершен,False,0,Ср,8,Август,3
TRX101031,2023-03-19,CUST10083,PROD1009,3,3115.01,9483.5,Онлайн,Завершен,False,0,Вс,3,Март,1
TRX101032,2023-10-07,CUST10035,PROD1008,3,1523.39,6932.96,Карта,Завершен,False,0,Сб,10,Октябрь,4
TRX101033,2023-12-25,CUST10114,PROD1023,3,2650.83,13781.87,Онлайн,Отменен,False,0,Пн,12,Декабрь,4
TRX101034,2023-04-20,CUST10173,PROD1010,1,1085.82,1078.94,Онлайн,Завершен,False,0,Чт,4,Апрель,2
TRX101035,2023-05-13,CUST10101,PROD1019,2,2579.37,31140.075813946118,Наличные,Завершен,True,0,Сб,5,Май,2
TRX101036,2023-01-25,CUST10111,PROD1001,3,4609.89,14971.95,Карта,Завершен,False,0,Ср,1,Январь,1
TRX101037,2023-09-16,CUST10017,PROD1025,2,871.73,2635.49,Онлайн,Завершен,False,0,Сб,9,Сентябрь,3
TRX101038,2023-02-08,CUST10131,PROD1002,3,2331.16,7656.78,Карта,Завершен,False,0,Ср,2,Февраль,1
TRX101039,2023-10-21,CUST10175,PROD1019,2,2579.37,7970.52,Наличные,Завершен,False,0,Сб,10,Октябрь,4
TRX101040,2023-05-22,CUST10084,PROD1014,2,1566.78,3377.57,Карта,Завершен,False,0,Пн,5,Май,2
TRX101041,2023-04-04,CUST10110,PROD1018,3,2672.99,7762.06,Карта,Завершен,False,0,Вт,4,Апрель,2
TRX101042,2023-07-25,CUST10057,PROD1009,3,3115.01,8422.4,Наличные,Завершен,False,0,Вт,7,Июль,3
TRX101043,2023-08-07,CUST10136,PROD1008,1,1523.39,1631.73,Наличные,Завершен,False,0,Пн,8,Август,3
TRX101044,2023-12-01,CUST10183,PROD1006,3,3083.34,14624.08,Онлайн,Завершен,False,0,Пт,12,Декабрь,4
TRX101045,2023-03-20,CUST10136,PROD1024,1,1082.72,1006.56,Онлайн,Завершен,False,0,Пн,3,Март,1
TRX101046,2023-01-21,CUST10058,PROD1017,1,254.98,370.88,Онлайн,Завершен,False,0,Сб,1,Январь,1
TRX101047,2023-04-17,CUST10055,PROD1009,1,3115.01,2905.24,Наличные,Завершен,False,0,Пн,4,Апрель,2
TRX101048,2023-01-14,CUST10096,PROD1028,1,347.23,562.4,Карта,Завершен,False,0,Сб,1,Январь,1
TRX101049,2023-08-16,CUST10102,PROD1027,3,1625.75,5111.27,Карта,Завершен,False,0,Ср,8,Август,3
TRX101050,2023-04-16,CUST10148,PROD1018,2,2672.99,5682.24,Онлайн,Завершен,False,0,Вс,4,Апрель,2
TRX101051,2023-09-22,CUST10154,PROD1005,1,385.1,607.3,Наличные,Завершен,False,0,Пт,9,Сентябрь,3
